"comment_code","name","category","kana","valid_from","valid_to","change_type","raw_record"
"100586","対象患者の状態（精神科退院時共同指導料１のロ）：自分１人で地域生活に必要な課題を遂行することに重大な問題がある","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNTg2IiwiNTUiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJHjga7jg63vvInvvJroh6rliIbvvJHkurrjgaflnLDln5/nlJ/mtLvjgavlv4XopoHjgaroqrLpoYzjgpLpgYLooYzjgZnjgovjgZPjgajjgavph43lpKfjgarllY/poYzjgYzjgYLjgosiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDU4NiIsIjQ0ODAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100587","対象患者の状態（精神科退院時共同指導料１のロ）：家族以外への暴力行為、器物破損、迷惑行為、近隣とのトラブル等がある。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNTg3IiwiNTgiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJHjga7jg63vvInvvJrlrrbml4/ku6XlpJbjgbjjga7mmrTlipvooYzngrrjgIHlmajniannoLTmkI3jgIHov7fmg5HooYzngrrjgIHov5HpmqPjgajjga7jg4jjg6njg5bjg6vnrYnjgYzjgYLjgovjgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDU4NyIsIjQ0OTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100588","対象患者の状態（精神科退院時共同指導料１のロ）：行方不明、住居を失う、立ち退きを迫られる、ホームレスになったことがある。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNTg4IiwiNjAiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJHjga7jg63vvInvvJrooYzmlrnkuI3mmI7jgIHkvY/lsYXjgpLlpLHjgYbjgIHnq4vjgaHpgIDjgY3jgpLov6vjgonjgozjgovjgIHjg5vjg7zjg6Djg6zjgrnjgavjgarjgaPjgZ/jgZPjgajjgYzjgYLjgovjgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDU4OCIsIjQ1MDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100589","対象患者の状態（精神科退院時共同指導料１のロ）：自傷や自殺を企てたことがある。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNTg5IiwiMzkiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJHjga7jg63vvInvvJroh6rlgrfjgoToh6rmrrrjgpLkvIHjgabjgZ/jgZPjgajjgYzjgYLjgovjgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDU4OSIsIjQ1MTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100590","対象患者の状態（精神科退院時共同指導料１のロ）：家族への暴力、暴言、拒絶がある。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNTkwIiwiNDAiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJHjga7jg63vvInvvJrlrrbml4/jgbjjga7mmrTlipvjgIHmmrToqIDjgIHmi5LntbbjgYzjgYLjgovjgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDU5MCIsIjQ1MjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100591","対象患者の状態（精神科退院時共同指導料１のロ）：警察・保健所介入歴がある。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNTkxIiwiMzciLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJHjga7jg63vvInvvJrorablr5/jg7vkv53lgaXmiYDku4vlhaXmrbTjgYzjgYLjgovjgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDU5MSIsIjQ1MzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100592","対象患者の状態（精神科退院時共同指導料１のロ）：定期的な服薬ができていなかったことが２か月以上あった。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNTkyIiwiNTEiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJHjga7jg63vvInvvJrlrprmnJ/nmoTjgarmnI3olqzjgYzjgafjgY3jgabjgYTjgarjgYvjgaPjgZ/jgZPjgajjgYzvvJLjgYvmnIjku6XkuIrjgYLjgaPjgZ/jgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDU5MiIsIjQ1NDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100593","対象患者の状態（精神科退院時共同指導料１のロ）：外来受診をしないことが２か月以上あった。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNTkzIiwiNDQiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJHjga7jg63vvInvvJrlpJbmnaXlj5foqLrjgpLjgZfjgarjgYTjgZPjgajjgYzvvJLjgYvmnIjku6XkuIrjgYLjgaPjgZ/jgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDU5MyIsIjQ1NTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100594","対象患者の状態（精神科退院時共同指導料１のロ）：自分の病気についての知識や理解に乏しい、治療の必要性を理解していない。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNTk0IiwiNTkiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJHjga7jg63vvInvvJroh6rliIbjga7nl4XmsJfjgavjgaTjgYTjgabjga7nn6XorZjjgoTnkIbop6PjgavkuY/jgZfjgYTjgIHmsrvnmYLjga7lv4XopoHmgKfjgpLnkIbop6PjgZfjgabjgYTjgarjgYTjgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDU5NCIsIjQ1NjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100595","精神科退院時共同指導料１のロの対象患者：直近の入院は措置入院である。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNTk1IiwiMzQiLCLnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJHjga7jg63jga7lr77osaHmgqPogIXvvJrnm7Tov5Hjga7lhaXpmaLjga/mjqrnva7lhaXpmaLjgafjgYLjgovjgIIiLCIyMCIsIu+9vu+9su+9vO++ne+9tu++gO+9su+9su++ne+9vO++nu+9t++9ru+9s+++hO++nu+9s++9vO++hO++niIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDU5NSIsIjQ1NzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100596","対象患者の状態（精神科退院時共同指導料１のロ）：日常必需品の購入、光熱費／医療費等の支払いに関して、経済的な問題がある。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNTk2IiwiNjAiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJHjga7jg63vvInvvJrml6XluLjlv4XpnIDlk4Hjga7os7zlhaXjgIHlhYnnhrHosrvvvI/ljLvnmYLosrvnrYnjga7mlK/miZXjgYTjgavplqLjgZfjgabjgIHntYzmuIjnmoTjgarllY/poYzjgYzjgYLjgovjgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDU5NiIsIjQ1ODAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100597","対象患者の状態（精神科退院時共同指導料１のロ）：家賃の支払いに経済的な問題を抱えている。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNTk3IiwiNDQiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJHjga7jg63vvInvvJrlrrbos4Pjga7mlK/miZXjgYTjgavntYzmuIjnmoTjgarllY/poYzjgpLmirHjgYjjgabjgYTjgovjgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDU5NyIsIjQ1OTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100598","対象患者の状態（精神科退院時共同指導料１のロ）：支援をする家族がいない。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNTk4IiwiMzYiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJHjga7jg63vvInvvJrmlK/mj7TjgpLjgZnjgovlrrbml4/jgYzjgYTjgarjgYTjgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDU5OCIsIjQ2MDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100599","対象患者の状態（精神科退院時共同指導料１のロ）：同居家族が支援を要する困難な問題を抱えている。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNTk5IiwiNDciLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJHjga7jg63vvInvvJrlkIzlsYXlrrbml4/jgYzmlK/mj7TjgpLopoHjgZnjgovlm7Dpm6PjgarllY/poYzjgpLmirHjgYjjgabjgYTjgovjgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDU5OSIsIjQ2MTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100600","対象患者の状態（精神科退院時共同指導料２）：措置入院にかかる患者","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNjAwIiwiMzIiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJLvvInvvJrmjqrnva7lhaXpmaLjgavjgYvjgYvjgovmgqPogIUiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDYwMCIsIjQ2MjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100601","対象患者の状態（精神科退院時共同指導料２）：緊急措置入院にかかる患者","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNjAxIiwiMzQiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJLvvInvvJrnt4rmgKXmjqrnva7lhaXpmaLjgavjgYvjgYvjgovmgqPogIUiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDYwMSIsIjQ2MzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100602","対象患者の状態（精神科退院時共同指導料２）：医療観察法による入院又は通院をしたことがある患者","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNjAyIiwiNDYiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJLvvInvvJrljLvnmYLoprPlr5/ms5XjgavjgojjgovlhaXpmaLlj4jjga/pgJrpmaLjgpLjgZfjgZ/jgZPjgajjgYzjgYLjgovmgqPogIUiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDYwMiIsIjQ2NDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100603","対象患者の状態（精神科退院時共同指導料２）：入院の期間が１年以上の患者","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNjAzIiwiMzUiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJLvvInvvJrlhaXpmaLjga7mnJ/plpPjgYzvvJHlubTku6XkuIrjga7mgqPogIUiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDYwMyIsIjQ2NTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100604","対象患者の状態（精神科退院時共同指導料２）：６ヶ月間継続して社会的役割を遂行することに重大な問題がある。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNjA0IiwiNTIiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJLvvInvvJrvvJbjg7bmnIjplpPntpnntprjgZfjgabnpL7kvJrnmoTlvbnlibLjgpLpgYLooYzjgZnjgovjgZPjgajjgavph43lpKfjgarllY/poYzjgYzjgYLjgovjgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDYwNCIsIjQ2NjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100605","対象患者の状態（精神科退院時共同指導料２）：自分１人で地域生活に必要な課題を遂行することに重大な問題がある","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNjA1IiwiNTMiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJLvvInvvJroh6rliIbvvJHkurrjgaflnLDln5/nlJ/mtLvjgavlv4XopoHjgaroqrLpoYzjgpLpgYLooYzjgZnjgovjgZPjgajjgavph43lpKfjgarllY/poYzjgYzjgYLjgosiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDYwNSIsIjQ2NzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100606","対象患者の状態（精神科退院時共同指導料２）：家族以外への暴力行為、器物破損、迷惑行為、近隣とのトラブル等がある。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNjA2IiwiNTYiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJLvvInvvJrlrrbml4/ku6XlpJbjgbjjga7mmrTlipvooYzngrrjgIHlmajniannoLTmkI3jgIHov7fmg5HooYzngrrjgIHov5HpmqPjgajjga7jg4jjg6njg5bjg6vnrYnjgYzjgYLjgovjgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDYwNiIsIjQ2ODAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100607","対象患者の状態（精神科退院時共同指導料２）：行方不明、住居を失う、立ち退きを迫られる、ホームレスになったことがある。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNjA3IiwiNTgiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJLvvInvvJrooYzmlrnkuI3mmI7jgIHkvY/lsYXjgpLlpLHjgYbjgIHnq4vjgaHpgIDjgY3jgpLov6vjgonjgozjgovjgIHjg5vjg7zjg6Djg6zjgrnjgavjgarjgaPjgZ/jgZPjgajjgYzjgYLjgovjgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDYwNyIsIjQ2OTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100608","対象患者の状態（精神科退院時共同指導料２）：自傷や自殺を企てたことがある。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNjA4IiwiMzciLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJLvvInvvJroh6rlgrfjgoToh6rmrrrjgpLkvIHjgabjgZ/jgZPjgajjgYzjgYLjgovjgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDYwOCIsIjQ3MDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100609","対象患者の状態（精神科退院時共同指導料２）：家族への暴力、暴言、拒絶がある。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNjA5IiwiMzgiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJLvvInvvJrlrrbml4/jgbjjga7mmrTlipvjgIHmmrToqIDjgIHmi5LntbbjgYzjgYLjgovjgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDYwOSIsIjQ3MTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100610","対象患者の状態（精神科退院時共同指導料２）：警察・保健所介入歴がある。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNjEwIiwiMzUiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJLvvInvvJrorablr5/jg7vkv53lgaXmiYDku4vlhaXmrbTjgYzjgYLjgovjgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDYxMCIsIjQ3MjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100611","対象患者の状態（精神科退院時共同指導料２）：定期的な服薬ができていなかったことが２か月以上あった。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNjExIiwiNDkiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJLvvInvvJrlrprmnJ/nmoTjgarmnI3olqzjgYzjgafjgY3jgabjgYTjgarjgYvjgaPjgZ/jgZPjgajjgYzvvJLjgYvmnIjku6XkuIrjgYLjgaPjgZ/jgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDYxMSIsIjQ3MzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100612","対象患者の状態（精神科退院時共同指導料２）：外来受診をしないことが２か月以上あった。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNjEyIiwiNDIiLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJLvvInvvJrlpJbmnaXlj5foqLrjgpLjgZfjgarjgYTjgZPjgajjgYzvvJLjgYvmnIjku6XkuIrjgYLjgaPjgZ/jgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDYxMiIsIjQ3NDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"100613","対象患者の状態（精神科退院時共同指導料２）：自分の病気についての知識や理解に乏しい、治療の必要性を理解していない。","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTAwNjEzIiwiNTciLCLlr77osaHmgqPogIXjga7nirbmhYvvvIjnsr7npZ7np5HpgIDpmaLmmYLlhbHlkIzmjIflsI7mlpnvvJLvvInvvJroh6rliIbjga7nl4XmsJfjgavjgaTjgYTjgabjga7nn6XorZjjgoTnkIbop6PjgavkuY/jgZfjgYTjgIHmsrvnmYLjga7lv4XopoHmgKfjgpLnkIbop6PjgZfjgabjgYTjgarjgYTjgIIiLCIxNyIsIu++gO+9su+9vO+9ru+9s++9tu++ne+9vO++nu+9rO++ie+9vO++nu+9ru+9s+++gO+9siIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDEwMDYxMyIsIjQ3NTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
