"drug_code","name","kana","unit","price","form","manufacturer","valid_from"
"620004518","13","ダイアモックス錠２５０ｍｇ","16","1","ﾀﾞｲｱﾓｯｸｽｼﾞｮｳ250MG","錠","Y"
"620004528","19","チョコラＡ錠１万単位　１０，０００単位","16","1","ﾁｮｺﾗAｼﾞｮｳ1ﾏﾝﾀﾝｲ","錠","Y"
"620004529","23","チョコラＡ滴０．１万単位／滴　３０，０００単位","36","2","ﾁｮｺﾗAﾃｷ0.1ﾏﾝﾀﾝｲ/ﾃｷ","ｍＬ","Y"
"620004530","21","チョコラＡ末１万単位／ｇ　１０，０００単位","33","1","ﾁｮｺﾗAﾏﾂ1ﾏﾝﾀﾝｲ/G","ｇ","Y"
"620004540","15","ニセルゴリン錠５ｍｇ「トーワ」","16","1","ﾆｾﾙｺﾞﾘﾝｼﾞｮｳ5MGﾄｰﾜ","錠","Y"
"620004541","13","ニトロペン舌下錠０．３ｍｇ","16","1","ﾆﾄﾛﾍﾟﾝｾﾞｯｶｼﾞｮｳ0.3MG","錠","Y"
"620004542","12","ニューレプチル内服液１％","36","2","ﾆｭｰﾚﾌﾟﾁﾙﾅｲﾌｸｴｷ1%","ｍＬ","Y"
"620004557","9","ピレチア細粒１０％","33","1","ﾋﾟﾚﾁｱｻｲﾘｭｳ10%","ｇ","Y"
"620004560","18","ファンギゾンシロップ１００ｍｇ／ｍＬ","36","2","ﾌｧﾝｷﾞｿﾞﾝｼﾛｯﾌﾟ100MG/M","ｍＬ","Y"
"620004563","16","フェリセルツ散２０％　６００ｍｇ","18","1","ﾌｪﾘｾﾙﾂｻﾝ20%","包","Y"
"620004578","17","ベタメタゾン錠０．５ｍｇ「サワイ」","16","1","ﾍﾞﾀﾒﾀｿﾞﾝｼﾞｮｳ0.5MGｻﾜｲ","錠","Y"
"620004581","11","ベプリコール錠５０ｍｇ","16","1","ﾍﾞﾌﾟﾘｺｰﾙｼﾞｮｳ50MG","錠","Y"
"620004582","12","ベプリコール錠１００ｍｇ","16","1","ﾍﾞﾌﾟﾘｺｰﾙｼﾞｮｳ100MG","錠","Y"
"620004583","17","ペミラストンドライシロップ０．５％","33","1","ﾍﾟﾐﾗｽﾄﾝﾄﾞﾗｲｼﾛｯﾌﾟ0.5%","ｇ","Y"
"620004589","9","ベンザリン細粒１％","33","1","ﾍﾞﾝｻﾞﾘﾝｻｲﾘｭｳ1%","ｇ","Y"
"620004596","8","メジコン散１０％","33","1","ﾒｼﾞｺﾝｻﾝ10%","ｇ","Y"
"620004607","13","ユベラＮカプセル１００ｍｇ","15","4","ﾕﾍﾞﾗNｶﾌﾟｾﾙ100MG","カプセル","Y"
"620004609","16","ユベラＮソフトカプセル２００ｍｇ","15","4","ﾕﾍﾞﾗNｿﾌﾄｶﾌﾟｾﾙ200MG","カプセル","Y"
"620004620","14","リンデロンシロップ０．０１％","36","2","ﾘﾝﾃﾞﾛﾝｼﾛｯﾌﾟ0.01%","ｍＬ","Y"
"620004625","13","レンドルミン錠０．２５ｍｇ","16","1","ﾚﾝﾄﾞﾙﾐﾝｼﾞｮｳ0.25MG","錠","Y"
"620004629","9","ワソラン錠４０ｍｇ","16","1","ﾜｿﾗﾝｼﾞｮｳ40MG","錠","Y"
"620004635","31","アスパラギン酸カリウム注１０ｍＥｑテルモ　１７．１２％１０ｍＬ","51","3","ｱｽﾊﾟﾗｷﾞﾝｻﾝｶﾘｳﾑﾁｭｳ10M","キット","Y"
"620004641","22","アルツディスポ関節注２５ｍｇ　１％２．５ｍＬ","47","1","ｱﾙﾂﾃﾞｨｽﾎﾟｶﾝｾﾂﾁｭｳ25MG","筒","Y"
"620004652","19","クラフォラン注射用０．５ｇ　５００ｍｇ","19","1","ｸﾗﾌｫﾗﾝﾁｭｳｼｬﾖｳ0.5G","瓶","Y"
"620004653","11","クラフォラン注射用１ｇ","19","1","ｸﾗﾌｫﾗﾝﾁｭｳｼｬﾖｳ1G","瓶","Y"
"620004658","25","ＫＣＬ注１０ｍＥｑキット「テルモ」　１モル１０ｍＬ","51","3","KCLﾁｭｳ10MEQｷｯﾄﾃﾙﾓ","キット","Y"
"620004659","25","ＫＣＬ注２０ｍＥｑキット「テルモ」　１モル２０ｍＬ","51","3","KCLﾁｭｳ20MEQｷｯﾄﾃﾙﾓ","キット","Y"
"620004660","26","ケナコルト－Ａ筋注用関節腔内用水懸注４０ｍｇ／１ｍＬ","19","1","ｹﾅｺﾙﾄ-Aｷﾝﾁｭｳﾖｳｶﾝｾﾂｸｳ","瓶","Y"
"620004661","31","ケナコルト－Ａ皮内用関節腔内用水懸注５０ｍｇ／５ｍＬ　１０ｍｇ","38","3","ｹﾅｺﾙﾄ-Aﾋﾅｲﾖｳｶﾝｾﾂｸｳﾅｲ","ｍＬＶ","Y"
"620004679","29","照射人全血液－ＬＲ「日赤」　血液２００ｍＬに由来する血液量","20","1","ｼｮｳｼｬﾋﾄｾﾞﾝｹﾂｴｷ-LRﾆｯｾ","袋","Y"
"620004680","29","照射人全血液－ＬＲ「日赤」　血液４００ｍＬに由来する血液量","20","1","ｼｮｳｼｬﾋﾄｾﾞﾝｹﾂｴｷ-LRﾆｯｾ","袋","Y"
"620004694","15","ダイアモックス注射用５００ｍｇ","19","1","ﾀﾞｲｱﾓｯｸｽﾁｭｳｼｬﾖｳ500MG","瓶","Y"
"620004695","10","タイオゼット注２ｍＬ","22","1","ﾀｲｵｾﾞｯﾄﾁｭｳ2ML","管","Y"
"620004696","10","タイオゼット注５ｍＬ","22","1","ﾀｲｵｾﾞｯﾄﾁｭｳ5ML","管","Y"
"620004702","12","タチオン注射用１００ｍｇ","22","1","ﾀﾁｵﾝﾁｭｳｼｬﾖｳ100MG","管","Y"
"620004703","12","タチオン注射用２００ｍｇ","22","1","ﾀﾁｵﾝﾁｭｳｼｬﾖｳ200MG","管","Y"
"620004709","13","注射用タゴシッド２００ｍｇ","19","1","ﾁｭｳｼｬﾖｳﾀｺﾞｼｯﾄﾞ200MG","瓶","Y"
"620004711","12","ドグマチール筋注５０ｍｇ","22","1","ﾄﾞｸﾞﾏﾁｰﾙｷﾝﾁｭｳ50MG","管","Y"
"620004712","13","ドグマチール筋注１００ｍｇ","22","1","ﾄﾞｸﾞﾏﾁｰﾙｷﾝﾁｭｳ100MG","管","Y"
"620004716","19","ノイロトロピン注射液１．２単位　１ｍＬ","22","1","ﾉｲﾛﾄﾛﾋﾟﾝﾁｭｳｼｬｴｷ1.2ﾀﾝ","管","Y"
"620004717","19","ノイロトロピン注射液３．６単位　３ｍＬ","22","1","ﾉｲﾛﾄﾛﾋﾟﾝﾁｭｳｼｬｴｷ3.6ﾀﾝ","管","Y"
"620004718","17","ノバミン筋注５ｍｇ　０．５％１ｍＬ","22","1","ﾉﾊﾞﾐﾝｷﾝﾁｭｳ5MG","管","Y"
"620004719","16","バイオゲン静注５０ｍｇ　２０ｍＬ","22","1","ﾊﾞｲｵｹﾞﾝｼﾞｮｳﾁｭｳ50MG","管","Y"
"620004728","18","ハベカシン注射液２５ｍｇ　０．５ｍＬ","22","1","ﾊﾍﾞｶｼﾝﾁｭｳｼｬｴｷ25MG","管","Y"
"620004729","18","ハベカシン注射液７５ｍｇ　１．５ｍＬ","22","1","ﾊﾍﾞｶｼﾝﾁｭｳｼｬｴｷ75MG","管","Y"
"620004730","17","ハベカシン注射液１００ｍｇ　２ｍＬ","22","1","ﾊﾍﾞｶｼﾝﾁｭｳｼｬｴｷ100MG","管","Y"
"620004731","18","パム静注５００ｍｇ　２．５％２０ｍＬ","22","1","ﾊﾟﾑｼﾞｮｳﾁｭｳ500MG","管","Y"
"620004732","17","パラプラチン注射液５０ｍｇ　５ｍＬ","19","1","ﾊﾟﾗﾌﾟﾗﾁﾝﾁｭｳｼｬｴｷ50MG","瓶","Y"
"620004733","19","パラプラチン注射液１５０ｍｇ　１５ｍＬ","19","1","ﾊﾟﾗﾌﾟﾗﾁﾝﾁｭｳｼｬｴｷ150MG","瓶","Y"
"620004734","19","パラプラチン注射液４５０ｍｇ　４５ｍＬ","19","1","ﾊﾟﾗﾌﾟﾗﾁﾝﾁｭｳｼｬｴｷ450MG","瓶","Y"
"620004739","13","ビオチン注１ｍｇ「フソー」","22","1","ﾋﾞｵﾁﾝﾁｭｳ1MGﾌｿｰ","管","Y"
"620004744","27","人全血液－ＬＲ「日赤」　血液２００ｍＬに由来する血液量","20","1","ﾋﾄｾﾞﾝｹﾂｴｷ-LRﾆｯｾｷ","袋","Y"
"620004745","27","人全血液－ＬＲ「日赤」　血液４００ｍＬに由来する血液量","20","1","ﾋﾄｾﾞﾝｹﾂｴｷ-LRﾆｯｾｷ","袋","Y"
"620004758","15","フロセミド注２０ｍｇ「トーワ」","22","1","ﾌﾛｾﾐﾄﾞﾁｭｳ20MGﾄｰﾜ","管","Y"
"620004760","14","ベプシド注１００ｍｇ　５ｍＬ","19","1","ﾍﾞﾌﾟｼﾄﾞﾁｭｳ100MG","瓶","Y"
"620004770","25","ミノサイクリン塩酸塩点滴静注用１００ｍｇ「日医工」","19","1","ﾐﾉｻｲｸﾘﾝｴﾝｻﾝｴﾝﾃﾝﾃｷｼﾞｮ","瓶","Y"
"620004774","11","メルカゾール注１０ｍｇ","22","1","ﾒﾙｶｿﾞｰﾙﾁｭｳ10MG","管","Y"
"620004775","30","ユナシン－Ｓキット静注用１．５ｇ　（生理食塩液１００ｍＬ付）","51","3","ﾕﾅｼﾝ-Sｷｯﾄｼﾞｮｳﾁｭｳﾖｳ1.","キット","Y"
"620004776","28","ユナシン－Ｓキット静注用３ｇ　（生理食塩液１００ｍＬ付）","51","3","ﾕﾅｼﾝ-Sｷｯﾄｼﾞｮｳﾁｭｳﾖｳ3G","キット","Y"
"620004777","15","ラステット注１００ｍｇ／５ｍＬ","19","1","ﾗｽﾃｯﾄﾁｭｳ100MG/5ML","瓶","Y"
"620004782","16","リスモダンＰ静注５０ｍｇ　５ｍＬ","22","1","ﾘｽﾓﾀﾞﾝPｼﾞｮｳﾁｭｳ50MG","管","Y"
"620004786","19","ロルファン注射液１ｍｇ　０．１％１ｍＬ","22","1","ﾛﾙﾌｧﾝﾁｭｳｼｬｴｷ1MG","管","Y"
"620004787","14","アズノールＳＴ錠口腔用５ｍｇ","16","1","ｱｽﾞﾉｰﾙSTｼﾞｮｳｺｳｸｳﾖｳ5M","錠","Y"
"620004792","14","オイラゾンクリーム０．０５％","33","1","ｵｲﾗｿﾞﾝｸﾘｰﾑ0.05%","ｇ","Y"
"620004793","13","オイラゾンクリーム０．１％","33","1","ｵｲﾗｿﾞﾝｸﾘｰﾑ0.1%","ｇ","Y"
"620004794","11","オイラックスＨクリーム","33","1","ｵｲﾗｯｸｽHｸﾘｰﾑ","ｇ","Y"
"620004795","13","オイラックスクリーム１０％","33","1","ｵｲﾗｯｸｽｸﾘｰﾑ10%","ｇ","Y"
"620004796","19","オルガドロン点眼・点耳・点鼻液０．１％","36","2","ｵﾙｶﾞﾄﾞﾛﾝﾃﾝｶﾞﾝﾃﾝｼﾞﾃﾝﾋ","ｍＬ","Y"
"620004797","22","カトレップパップ７０ｍｇ　１０ｃｍ×１４ｃｍ","6","1","ｶﾄﾚｯﾌﾟﾊﾟｯﾌﾟ70MG","枚","Y"
"620004798","12","クラビット点眼液０．５％","36","2","ｸﾗﾋﾞｯﾄﾃﾝｶﾞﾝｴｷ0.5%","ｍＬ","Y"
"620004799","28","ケトプロフェンテープ２０ｍｇ「日医工」　７ｃｍ×１０ｃｍ","6","1","ｹﾄﾌﾟﾛﾌｪﾝﾃｰﾌﾟ20MGﾆﾁｲｺ","枚","Y"
"620004801","17","ザーネ軟膏０．５％　５，０００単位","33","1","ｻﾞｰﾈﾅﾝｺｳ0.5%","ｇ","Y"
"620004805","12","ジクロード点眼液０．１％","36","2","ｼﾞｸﾛｰﾄﾞﾃﾝｶﾞﾝｴｷ0.1%","ｍＬ","Y"
"620004806","16","人工涙液マイティア点眼液　５ｍＬ","19","1","ｼﾞﾝｺｳﾙｲｴｷﾏｲﾃｨｱﾃﾝｶﾞﾝｴ","瓶","Y"
"620004809","12","タリビッド眼軟膏０．３％","33","1","ﾀﾘﾋﾞｯﾄﾞｶﾞﾝﾅﾝｺｳ0.3%","ｇ","Y"
"620004810","12","タリビッド点眼液０．３％","36","2","ﾀﾘﾋﾞｯﾄﾞﾃﾝｶﾞﾝｴｷ0.3%","ｍＬ","Y"
"620004814","10","ノギロン軟膏０．１％","33","1","ﾉｷﾞﾛﾝﾅﾝｺｳ0.1%","ｇ","Y"
"620004815","19","バソレーターテープ２７ｍｇ　１４ｃｍ２","6","1","ﾊﾞｿﾚｰﾀｰﾃｰﾌﾟ27MG","枚","Y"
"620004816","16","ヒアレイン点眼液０．１％　５ｍＬ","19","1","ﾋｱﾚｲﾝﾃﾝｶﾞﾝｴｷ0.1%","瓶","Y"
"620004817","20","ヒアレインミニ点眼液０．１％　０．４ｍＬ","10","1","ﾋｱﾚｲﾝﾐﾆﾃﾝｶﾞﾝｴｷ0.1%","個","Y"
"620004818","20","ヒアレインミニ点眼液０．３％　０．４ｍＬ","10","1","ﾋｱﾚｲﾝﾐﾆﾃﾝｶﾞﾝｴｷ0.3%","個","Y"
"620004821","12","フランドルテープ４０ｍｇ","6","1","ﾌﾗﾝﾄﾞﾙﾃｰﾌﾟ40MG","枚","Y"
"620004822","10","プリビナ液０．０５％","36","2","ﾌﾟﾘﾋﾞﾅｴｷ0.05%","ｍＬ","Y"
"620004823","21","プリビナ点眼液０．５ｍｇ／ｍＬ　０．０５％","36","2","ﾌﾟﾘﾋﾞﾅﾃﾝｶﾞﾝｴｷ0.5MG/M","ｍＬ","Y"
"620004826","13","フロリード腟坐剤１００ｍｇ","10","1","ﾌﾛﾘｰﾄﾞﾁﾂｻﾞｻﾞｲ100MG","個","Y"
"620004827","12","フロリードＤクリーム１％","33","1","ﾌﾛﾘｰﾄﾞDｸﾘｰﾑ1%","ｇ","Y"
"620004828","20","ペミラストン点眼液０．１％　５ｍｇ５ｍＬ","19","1","ﾍﾟﾐﾗｽﾄﾝﾃﾝｶﾞﾝｴｷ0.1%","瓶","Y"
"620004829","24","ミオコールスプレー０．３ｍｇ　０．６５％７．２ｇ","55","1","ﾐｵｺｰﾙｽﾌﾟﾚｰ0.3MG","缶","Y"
"620004832","17","ミニトロテープ２７ｍｇ　１４ｃｍ２","6","1","ﾐﾆﾄﾛﾃｰﾌﾟ27MG","枚","Y"
"620004835","12","メプチン吸入液０．０１％","36","2","ﾒﾌﾟﾁﾝｷｭｳﾆｭｳｴｷ0.01%","ｍＬ","Y"
"620004850","12","アリムタ注射用５００ｍｇ","19","1","ｱﾘﾑﾀﾁｭｳｼｬﾖｳ500MG","瓶","Y"
"620004851","14","ドキシル注２０ｍｇ　１０ｍＬ","19","1","ﾄﾞｷｼﾙﾁｭｳ20MG","瓶","Y"
"620004853","10","コムタン錠１００ｍｇ","16","1","ｺﾑﾀﾝｼﾞｮｳ100MG","錠","Y"
"620004854","13","サーティカン錠０．２５ｍｇ","16","1","ｻｰﾃｨｶﾝｼﾞｮｳ0.25MG","錠","Y"
"620004855","12","サーティカン錠０．５ｍｇ","16","1","ｻｰﾃｨｶﾝｼﾞｮｳ0.5MG","錠","Y"
"620004856","13","サーティカン錠０．７５ｍｇ","16","1","ｻｰﾃｨｶﾝｼﾞｮｳ0.75MG","錠","Y"
"620004857","12","セレコックス錠１００ｍｇ","16","1","ｾﾚｺｯｸｽｼﾞｮｳ100MG","錠","Y"
"620004858","12","セレコックス錠２００ｍｇ","16","1","ｾﾚｺｯｸｽｼﾞｮｳ200MG","錠","Y"
"620004859","13","モディオダール錠１００ｍｇ","16","1","ﾓﾃﾞｨｵﾀﾞｰﾙｼﾞｮｳ100MG","錠","Y"
"620004860","20","ソマバート皮下注用１０ｍｇ　（溶解液付）","19","1","ｿﾏﾊﾞｰﾄﾋｶﾁｭｳﾖｳ10MG","瓶","Y"
"620004861","20","ソマバート皮下注用１５ｍｇ　（溶解液付）","19","1","ｿﾏﾊﾞｰﾄﾋｶﾁｭｳﾖｳ15MG","瓶","Y"
"620004862","20","ソマバート皮下注用２０ｍｇ　（溶解液付）","19","1","ｿﾏﾊﾞｰﾄﾋｶﾁｭｳﾖｳ20MG","瓶","Y"
"620004865","12","アクトネル錠１７．５ｍｇ","16","1","ｱｸﾄﾈﾙｼﾞｮｳ17.5MG","錠","Y"
"620004866","10","ウリトス錠０．１ｍｇ","16","1","ｳﾘﾄｽｼﾞｮｳ0.1MG","錠","Y"
"620004867","11","ステーブラ錠０．１ｍｇ","16","1","ｽﾃｰﾌﾞﾗｼﾞｮｳ0.1MG","錠","Y"
"620004868","9","ゼチーア錠１０ｍｇ","16","1","ｾﾞﾁｰｱｼﾞｮｳ10MG","錠","Y"
"620004870","9","フルダラ錠１０ｍｇ","16","1","ﾌﾙﾀﾞﾗｼﾞｮｳ10MG","錠","Y"
"620004871","11","ベネット錠１７．５ｍｇ","16","1","ﾍﾞﾈｯﾄｼﾞｮｳ17.5MG","錠","Y"
"620004872","19","アバスチン点滴静注用１００ｍｇ／４ｍＬ","19","1","ｱﾊﾞｽﾁﾝﾃﾝﾃｷｼﾞｮｳﾁｭｳﾖｳ1","瓶","Y"
"620004873","20","アバスチン点滴静注用４００ｍｇ／１６ｍＬ","19","1","ｱﾊﾞｽﾁﾝﾃﾝﾃｷｼﾞｮｳﾁｭｳﾖｳ4","瓶","Y"
"620004874","20","アリクストラ皮下注１．５ｍｇ　０．３ｍＬ","47","1","ｱﾘｸｽﾄﾗﾋｶﾁｭｳ1.5MG","筒","Y"
"620004875","20","アリクストラ皮下注２．５ｍｇ　０．５ｍＬ","47","1","ｱﾘｸｽﾄﾗﾋｶﾁｭｳ2.5MG","筒","Y"
"620004876","18","アンカロン注１５０　１５０ｍｇ３ｍＬ","22","1","ｱﾝｶﾛﾝﾁｭｳ150","管","Y"
"620004884","15","マイオザイム点滴静注用５０ｍｇ","19","1","ﾏｲｵｻﾞｲﾑﾃﾝﾃｷｼﾞｮｳﾁｭｳﾖｳ","瓶","Y"
"620004888","30","オルベスコ５０μｇインヘラー１１２吸入用　５．６ｍｇ６．６ｇ","51","3","ｵﾙﾍﾞｽｺ50ﾏｲｸﾛGｲﾝﾍﾗｰ11","キット","Y"
"620004889","32","オルベスコ１００μｇインヘラー１１２吸入用　１１．２ｍｇ６．６ｇ","51","3","ｵﾙﾍﾞｽｺ100ﾏｲｸﾛGｲﾝﾍﾗｰ1","キット","Y"
"620004890","31","オルベスコ２００μｇインヘラー５６吸入用　１１．２ｍｇ３．３ｇ","51","3","ｵﾙﾍﾞｽｺ200ﾏｲｸﾛGｲﾝﾍﾗｰ5","キット","Y"
"620004891","11","ミケランＬＡ点眼液１％","36","2","ﾐｹﾗﾝLAﾃﾝｶﾞﾝｴｷ1%","ｍＬ","Y"
"620004892","11","ミケランＬＡ点眼液２％","36","2","ﾐｹﾗﾝLAﾃﾝｶﾞﾝｴｷ2%","ｍＬ","Y"
"620004893","9","アキネトン細粒１％","33","1","ｱｷﾈﾄﾝｻｲﾘｭｳ1%","ｇ","Y"
"620004894","9","アキネトン錠１ｍｇ","16","1","ｱｷﾈﾄﾝｼﾞｮｳ1MG","錠","Y"
"620004897","15","アザルフィジンＥＮ錠５００ｍｇ","16","1","ｱｻﾞﾙﾌｨｼﾞﾝENｼﾞｮｳ500MG","錠","Y"
"620004901","12","アスパラカリウム散５０％","33","1","ｱｽﾊﾟﾗｶﾘｳﾑｻﾝ50%","ｇ","Y"
"620004902","14","アスパラカリウム錠３００ｍｇ","16","1","ｱｽﾊﾟﾗｶﾘｳﾑｼﾞｮｳ300MG","錠","Y"
"620004914","12","アルダクトンＡ細粒１０％","33","1","ｱﾙﾀﾞｸﾄﾝAｻｲﾘｭｳ10%","ｇ","Y"
"620004915","12","アルダクトンＡ錠２５ｍｇ","16","1","ｱﾙﾀﾞｸﾄﾝAｼﾞｮｳ25MG","錠","Y"
"620004916","9","アルボ錠１００ｍｇ","16","1","ｱﾙﾎﾞｼﾞｮｳ100MG","錠","Y"
"620004917","9","アルボ錠２００ｍｇ","16","1","ｱﾙﾎﾞｼﾞｮｳ200MG","錠","Y"
"620004918","18","アルミノニッパスカルシウム顆粒９９％","33","1","ｱﾙﾐﾉﾆｯﾊﾟｽｶﾙｼｳﾑｶﾘｭｳ99","ｇ","Y"
"620004920","9","アロフト錠２０ｍｇ","16","1","ｱﾛﾌﾄｼﾞｮｳ20MG","錠","Y"
"620004924","21","アンブロキソール塩酸塩錠１５ｍｇ「サワイ」","16","1","ｱﾝﾌﾞﾛｷｿｰﾙｴﾝｻﾝｴﾝｼﾞｮｳ1","錠","Y"
"620004925","22","アンブロキソール塩酸塩錠１５ｍｇ「タイヨー」","16","1","ｱﾝﾌﾞﾛｷｿｰﾙｴﾝｻﾝｴﾝｼﾞｮｳ1","錠","Y"
"620004926","28","アンブロキソール塩酸塩シロップ小児用０．３％「タイヨー」","36","2","ｱﾝﾌﾞﾛｷｿｰﾙｴﾝｻﾝｴﾝｼﾛｯﾌﾟ","ｍＬ","Y"
"620004932","7","イノリン散１％","33","1","ｲﾉﾘﾝｻﾝ1%","ｇ","Y"
"620004934","12","イノリンシロップ０．１％","36","2","ｲﾉﾘﾝｼﾛｯﾌﾟ0.1%","ｍＬ","Y"
"620004939","18","エストラサイトカプセル１５６．７ｍｇ","15","4","ｴｽﾄﾗｻｲﾄｶﾌﾟｾﾙ156.7MG","カプセル","Y"
"620004945","11","エビリファイ錠１２ｍｇ","16","1","ｴﾋﾞﾘﾌｧｲｼﾞｮｳ12MG","錠","Y"
"620004946","12","エピレオプチマル散５０％","33","1","ｴﾋﾟﾚｵﾌﾟﾁﾏﾙｻﾝ50%","ｇ","Y"
"620004956","11","オクソラレン錠１０ｍｇ","16","1","ｵｸｿﾗﾚﾝｼﾞｮｳ10MG","錠","Y"
"620004958","10","オラセフ錠２５０ｍｇ","16","1","ｵﾗｾﾌｼﾞｮｳ250MG","錠","Y"
"620004960","8","ガスコン散１０％","33","1","ｶﾞｽｺﾝｻﾝ10%","ｇ","Y"
"620004961","13","ガスコンドロップ内用液２％","36","2","ｶﾞｽｺﾝﾄﾞﾛｯﾌﾟﾅｲﾖｳｴｷ2%","ｍＬ","Y"
"620004965","9","カルグート細粒５％","33","1","ｶﾙｸﾞｰﾄｻｲﾘｭｳ5%","ｇ","Y"
"620004974","23","クラリスドライシロップ１０％小児用　１００ｍｇ","33","1","ｸﾗﾘｽﾄﾞﾗｲｼﾛｯﾌﾟ10%ｼｮｳﾆ","ｇ","Y"
"620004978","19","グルコンサンＫ錠２．５ｍＥｑ　カリウム","16","1","ｸﾞﾙｺﾝｻﾝKｼﾞｮｳ2.5MEQ","錠","Y"
"620004979","17","グルコンサンＫ錠５ｍＥｑ　カリウム","16","1","ｸﾞﾙｺﾝｻﾝKｼﾞｮｳ5MEQ","錠","Y"
"620004980","8","ケイキサレート散","33","1","ｹｲｷｻﾚｰﾄｻﾝ","ｇ","Y"
"620004981","15","ケフレックスカプセル２５０ｍｇ","15","4","ｹﾌﾚｯｸｽｶﾌﾟｾﾙ250MG","カプセル","Y"
"620004982","8","ケーワン錠５ｍｇ","16","1","ｹｰﾜﾝｼﾞｮｳ5MG","錠","Y"
"620004987","13","コスパノンカプセル４０ｍｇ","15","4","ｺｽﾊﾟﾉﾝｶﾌﾟｾﾙ40MG","カプセル","Y"
"620004994","12","コルドリン顆粒４．１７％","33","1","ｺﾙﾄﾞﾘﾝｶﾘｭｳ4.17%","ｇ","Y"
"620004995","12","コルドリン錠１２．５ｍｇ","16","1","ｺﾙﾄﾞﾘﾝｼﾞｮｳ12.5MG","錠","Y"
"620004998","12","ザイアジェン錠３００ｍｇ","16","1","ｻﾞｲｱｼﾞｪﾝｼﾞｮｳ300MG","錠","Y"
"620005021","9","セディール錠５ｍｇ","16","1","ｾﾃﾞｨｰﾙｼﾞｮｳ5MG","錠","Y"
"620005022","10","セディール錠１０ｍｇ","16","1","ｾﾃﾞｨｰﾙｼﾞｮｳ10MG","錠","Y"
"620005034","12","タウリン散９８％「大正」","33","1","ﾀｳﾘﾝｻﾝ98%ﾀｲｼｮｳ","ｇ","Y"
"620005036","8","タチオン散２０％","33","1","ﾀﾁｵﾝｻﾝ20%","ｇ","Y"
"620005037","10","タナドーパ顆粒７５％","33","1","ﾀﾅﾄﾞｰﾊﾟｶﾘｭｳ75%","ｇ","Y"
"620005046","8","ドプス細粒２０％","33","1","ﾄﾞﾌﾟｽｻｲﾘｭｳ20%","ｇ","Y"
"620005047","17","トラネキサム酸錠２５０ｍｇ「ＹＤ」","16","1","ﾄﾗﾈｷｻﾑｻﾝｼﾞｮｳ250MGYD","錠","Y"
"620005048","17","トラネキサム酸錠５００ｍｇ「ＹＤ」","16","1","ﾄﾗﾈｷｻﾑｻﾝｼﾞｮｳ500MGYD","錠","Y"
"620005054","12","ネオフィリン錠１００ｍｇ","16","1","ﾈｵﾌｨﾘﾝｼﾞｮｳ100MG","錠","Y"
"620005067","14","ビオチン散０．２％「フソー」","33","1","ﾋﾞｵﾁﾝｻﾝ0.2%ﾌｿｰ","ｇ","Y"
"620005070","16","ビタミンＢ６散１０％「マルイシ」","33","1","ﾋﾞﾀﾐﾝB6ｻﾝ10%ﾏﾙｲｼ","ｇ","Y"
"620005090","11","ブラダロン錠２００ｍｇ","16","1","ﾌﾞﾗﾀﾞﾛﾝｼﾞｮｳ200MG","錠","Y"
"620005094","9","プレタール散２０％","33","1","ﾌﾟﾚﾀｰﾙｻﾝ20%","ｇ","Y"
"620005100","8","ベサコリン散５％","33","1","ﾍﾞｻｺﾘﾝｻﾝ5%","ｇ","Y"
"620005101","13","ベサノイドカプセル１０ｍｇ","15","4","ﾍﾞｻﾉｲﾄﾞｶﾌﾟｾﾙ10MG","カプセル","Y"
"620005106","15","ペリアクチンシロップ０．０４％","36","2","ﾍﾟﾘｱｸﾁﾝｼﾛｯﾌﾟ0.04%","ｍＬ","Y"
"620005116","16","メタルカプターゼカプセル５０ｍｇ","15","4","ﾒﾀﾙｶﾌﾟﾀｰｾﾞｶﾌﾟｾﾙ50MG","カプセル","Y"
"620005117","17","メタルカプターゼカプセル１００ｍｇ","15","4","ﾒﾀﾙｶﾌﾟﾀｰｾﾞｶﾌﾟｾﾙ100MG","カプセル","Y"
