"material_code","name","kana","category_large","category_middle","category_small","price","unit","valid_from","valid_to","change_type","maker","model","raw_record"
"710010129","固定釘（平面型）","ｺﾃｲﾃｲ","","","","16100.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTI5IiwiOCIsIuWbuuWumumHmO+8iOW5s+mdouWei++8iSIsIjUiLCLvvbrvvoPvvbLvvoPvvbIiLCIwIiwiMCIsIiIsIjEiLCIxNjEwMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIxNjEwMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjMwMDAzNTAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCI1IiwiNiIsIjAiLCIiLCIiLCIiLCLlm7rlrprph5jjg7vlubPpnaLlnosiLCIwMDAi"
"710010130","固定釘（立体特殊型）","ｺﾃｲﾃｲ","","","","30700.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTMwIiwiMTAiLCLlm7rlrprph5jvvIjnq4vkvZPnibnmrorlnovvvIkiLCI1Iiwi7726776D772y776D772yIiwiMCIsIjAiLCIiLCIxIiwiMzA3MDAuMDAiLCIwIiwiMCIsIjAwIiwiMDAiLCIxIiwiMzA3MDAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCIzMDAwMzYwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiNSIsIjYiLCIwIiwiIiwiIiwiIiwi5Zu65a6a6YeY44O756uL5L2T54m55q6K5Z6LIiwiMDAwIg=="
"710010131","固定用金属線（金属線・ワイヤー）","ｺﾃｲﾖｳｷﾝｿﾞｸｾﾝ","","","","16.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTMxIiwiMTYiLCLlm7rlrprnlKjph5HlsZ7nt5rvvIjph5HlsZ7nt5rjg7vjg6/jgqTjg6Tjg7zvvIkiLCIxMiIsIu+9uu++g++9su++lu+9s++9t+++ne+9v+++nu+9uO+9vu++nSIsIjQwIiwiMiIsIu+9g++9jSIsIjEiLCIxNi4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIxNi4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjMwMDAzNzAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCI1IiwiNyIsIjAiLCIiLCIiLCIiLCLlm7rlrprnlKjph5HlsZ7nt5rjg7vph5HlsZ7nt5rjg7vjg6/jgqTjg6Tjg7wiLCIwMDAi"
"710010132","固定用金属線（金属線・ケーブル）","ｺﾃｲﾖｳｷﾝｿﾞｸｾﾝ","","","","40700.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTMyIiwiMTYiLCLlm7rlrprnlKjph5HlsZ7nt5rvvIjph5HlsZ7nt5rjg7vjgrHjg7zjg5bjg6vvvIkiLCIxMiIsIu+9uu++g++9su++lu+9s++9t+++ne+9v+++nu+9uO+9vu++nSIsIjAiLCIwIiwiIiwiMSIsIjQwNzAwLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjQwNzAwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiMzAwMDM4MDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjUiLCI3IiwiMCIsIiIsIiIsIiIsIuWbuuWumueUqOmHkeWxnue3muODu+mHkeWxnue3muODu+OCseODvOODluODqyIsIjAwMCI="
"710010133","固定用金属ピン（一般用）","ｺﾃｲﾖｳｷﾝｿﾞｸﾋﾟﾝ","","","","505.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTMzIiwiMTIiLCLlm7rlrprnlKjph5HlsZ7jg5Tjg7PvvIjkuIDoiKznlKjvvIkiLCIxMyIsIu+9uu++g++9su++lu+9s++9t+++ne+9v+++nu+9uO++i+++n+++nSIsIjAiLCIwIiwiIiwiMSIsIjUwNS4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCI1MDUuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCIzMDAwMzkwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiNSIsIjgiLCIwIiwiIiwiIiwiIiwi5Zu65a6a55So6YeR5bGe44OU44Oz44O75LiA6Iis55SoIiwiMDAwIg=="
"710010135","鼻孔プロテーゼ","ﾋﾞｺｳﾌﾟﾛﾃｰｾﾞ","","","","3850.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTM1IiwiNyIsIum8u+WtlOODl+ODreODhuODvOOCvCIsIjExIiwi776L776e7726772z776M776f776b776D772w772+776eIiwiMCIsIjAiLCIiLCIxIiwiMzg1MC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIzODUwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiMzAwMDQwMDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjUiLCIxMCIsIjAiLCIiLCIiLCIiLCLpvLvlrZTjg5fjg63jg4bjg7zjgrwiLCIwMDAi"
"710010136","皮膚欠損用創傷被覆材（真皮に至る創傷用）","ﾋﾌｹｯｿﾝﾖｳｿｳｼｮｳﾋﾌｸｻﾞｲ","","","","6.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTM2IiwiMjAiLCLnmq7ohprmrKDmkI3nlKjlibXlgrfooqvopobmnZDvvIjnnJ/nmq7jgavoh7PjgovlibXlgrfnlKjvvIkiLCIxOSIsIu++i+++jO+9ue+9r++9v+++ne++lu+9s++9v++9s++9vO+9ru+9s+++i+++jO+9uO+9u+++nu+9siIsIjQxIiwiMyIsIu+9g++9je+8kiIsIjEiLCI2LjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjYuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCIzMDAwNDEwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiNSIsIjExIiwiMCIsIiIsIiIsIiIsIuearuiGmuasoOaQjeeUqOWJteWCt+iiq+imhuadkOODu+ecn+earuOBq+iHs+OCi+WJteWCt+eUqCIsIjAwMCI="
"710010137","皮膚欠損用創傷被覆材（皮下組織に至る創傷用・標準型）","ﾋﾌｹｯｿﾝﾖｳｿｳｼｮｳﾋﾌｸｻﾞｲ","","","","10.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTM3IiwiMjYiLCLnmq7ohprmrKDmkI3nlKjlibXlgrfooqvopobmnZDvvIjnmq7kuIvntYTnuZTjgavoh7PjgovlibXlgrfnlKjjg7vmqJnmupblnovvvIkiLCIxOSIsIu++i+++jO+9ue+9r++9v+++ne++lu+9s++9v++9s++9vO+9ru+9s+++i+++jO+9uO+9u+++nu+9siIsIjQxIiwiMyIsIu+9g++9je+8kiIsIjEiLCIxMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIxMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjMwMDA0MjAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCI1IiwiMTEiLCIwIiwiIiwiIiwiIiwi55qu6Iaa5qyg5pCN55So5Ym15YK36KKr6KaG5p2Q44O755qu5LiL57WE57mU44Gr6Iez44KL5Ym15YK355So44O75qiZ5rqW5Z6LIiwiMDAwIg=="
"710010138","皮膚欠損用創傷被覆材（皮下組織に至る創傷用・異形型）","ﾋﾌｹｯｿﾝﾖｳｿｳｼｮｳﾋﾌｸｻﾞｲ","","","","35.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTM4IiwiMjYiLCLnmq7ohprmrKDmkI3nlKjlibXlgrfooqvopobmnZDvvIjnmq7kuIvntYTnuZTjgavoh7PjgovlibXlgrfnlKjjg7vnlbDlvaLlnovvvIkiLCIxOSIsIu++i+++jO+9ue+9r++9v+++ne++lu+9s++9v++9s++9vO+9ru+9s+++i+++jO+9uO+9u+++nu+9siIsIjMzIiwiMSIsIu+9hyIsIjEiLCIzNS4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIzNS4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjMwMDA0MzAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCI1IiwiMTEiLCIwIiwiIiwiIiwiIiwi55qu6Iaa5qyg5pCN55So5Ym15YK36KKr6KaG5p2Q44O755qu5LiL57WE57mU44Gr6Iez44KL5Ym15YK355So44O755Ww5b2i5Z6LIiwiMDAwIg=="
"710010139","皮膚欠損用創傷被覆材（筋・骨に至る創傷用）","ﾋﾌｹｯｿﾝﾖｳｿｳｼｮｳﾋﾌｸｻﾞｲ","","","","25.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTM5IiwiMjEiLCLnmq7ohprmrKDmkI3nlKjlibXlgrfooqvopobmnZDvvIjnrYvjg7vpqqjjgavoh7PjgovlibXlgrfnlKjvvIkiLCIxOSIsIu++i+++jO+9ue+9r++9v+++ne++lu+9s++9v++9s++9vO+9ru+9s+++i+++jO+9uO+9u+++nu+9siIsIjQxIiwiMyIsIu+9g++9je+8kiIsIjEiLCIyNS4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIyNS4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjMwMDA0NDAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCI1IiwiMTEiLCIwIiwiIiwiIiwiIiwi55qu6Iaa5qyg5pCN55So5Ym15YK36KKr6KaG5p2Q44O7562L44O76aqo44Gr6Iez44KL5Ym15YK355SoIiwiMDAwIg=="
"710010140","真皮欠損用グラフト","ｼﾝﾋﾟｹｯｿﾝﾖｳｸﾞﾗﾌﾄ","","","","452.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTQwIiwiOSIsIuecn+earuasoOaQjeeUqOOCsOODqeODleODiCIsIjE1Iiwi7728776d776L776f7725772v772/776d776W772z7724776e776X776M776EIiwiNDEiLCIzIiwi772D772N77ySIiwiMSIsIjQ1Mi4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCI0NTIuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCIzMDAwNDUwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiNSIsIjEyIiwiMCIsIiIsIiIsIiIsIuecn+earuasoOaQjeeUqOOCsOODqeODleODiCIsIjAwMCI="
"710010141","非固着性シリコンガーゼ（平坦部位用）","ﾋｺﾁｬｸｾｲｼﾘｺﾝｶﾞｰｾﾞ","","","","142.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTQxIiwiMTgiLCLpnZ7lm7rnnYDmgKfjgrfjg6rjgrPjg7Pjgqzjg7zjgrzvvIjlubPlnabpg6jkvY3nlKjvvIkiLCIxNiIsIu++i++9uu++ge+9rO+9uO+9vu+9su+9vO++mO+9uu++ne+9tu++nu+9sO+9vu++niIsIjAiLCIwIiwiIiwiMSIsIjE0Mi4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIxNDIuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCIzMDAwNDYwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiNSIsIjEzIiwiMCIsIiIsIiIsIiIsIumdnuWbuuedgOaAp+OCt+ODquOCs+ODs+OCrOODvOOCvOODu+W5s+WdpumDqOS9jeeUqCIsIjAwMCI="
"710010142","非固着性シリコンガーゼ（凹凸部位用）","ﾋｺﾁｬｸｾｲｼﾘｺﾝｶﾞｰｾﾞ","","","","309.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTQyIiwiMTgiLCLpnZ7lm7rnnYDmgKfjgrfjg6rjgrPjg7Pjgqzjg7zjgrzvvIjlh7nlh7jpg6jkvY3nlKjvvIkiLCIxNiIsIu++i++9uu++ge+9rO+9uO+9vu+9su+9vO++mO+9uu++ne+9tu++nu+9sO+9vu++niIsIjAiLCIwIiwiIiwiMSIsIjMwOS4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIzMDkuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCIzMDAwNDcwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiNSIsIjEzIiwiMCIsIiIsIiIsIiIsIumdnuWbuuedgOaAp+OCt+ODquOCs+ODs+OCrOODvOOCvOODu+WHueWHuOmDqOS9jeeUqCIsIjAwMCI="
"710010143","栄養カテーテル（経鼻用・一般用）","ｴｲﾖｳｶﾃｰﾃﾙ","","","","183.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTQzIiwiMTYiLCLmoITppIrjgqvjg4bjg7zjg4bjg6vvvIjntYzpvLvnlKjjg7vkuIDoiKznlKjvvIkiLCI5Iiwi7720772y776W772z7722776D772w776D776ZIiwiMCIsIjAiLCIiLCIxIiwiMTgzLjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjE4My4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjMwMDA0ODAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCI1IiwiMTQiLCIwIiwiIiwiIiwiIiwi5qCE6aSK44Kr44OG44O844OG44Or44O757WM6by755So44O75LiA6Iis55SoIiwiMDAwIg=="
"710010144","栄養カテーテル（経鼻用・乳幼児用・一般型）","ｴｲﾖｳｶﾃｰﾃﾙ","","","","94.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTQ0IiwiMjEiLCLmoITppIrjgqvjg4bjg7zjg4bjg6vvvIjntYzpvLvnlKjjg7vkubPlubzlhZDnlKjjg7vkuIDoiKzlnovvvIkiLCI5Iiwi7720772y776W772z7722776D772w776D776ZIiwiMCIsIjAiLCIiLCIxIiwiOTQuMDAiLCIwIiwiMCIsIjAwIiwiMDAiLCIxIiwiOTQuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCIzMDAwNDkwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiNSIsIjE0IiwiMCIsIiIsIiIsIiIsIuaghOmkiuOCq+ODhuODvOODhuODq+ODu+e1jOm8u+eUqOODu+S5s+W5vOWFkOeUqOODu+S4gOiIrOWeiyIsIjAwMCI="
"710010145","栄養カテーテル（経鼻用・乳幼児用・非ＤＥＨＰ型）","ｴｲﾖｳｶﾃｰﾃﾙ","","","","147.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTQ1IiwiMjQiLCLmoITppIrjgqvjg4bjg7zjg4bjg6vvvIjntYzpvLvnlKjjg7vkubPlubzlhZDnlKjjg7vpnZ7vvKTvvKXvvKjvvLDlnovvvIkiLCI5Iiwi7720772y776W772z7722776D772w776D776ZIiwiMCIsIjAiLCIiLCIxIiwiMTQ3LjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjE0Ny4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjMwMDA1MDAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCI1IiwiMTQiLCIwIiwiIiwiIiwiIiwi5qCE6aSK44Kr44OG44O844OG44Or44O757WM6by755So44O75Lmz5bm85YWQ55So44O76Z2e77yk77yl77yo77yw5Z6LIiwiMDAwIg=="
"710010146","栄養カテーテル（経鼻用・経腸栄養用）","ｴｲﾖｳｶﾃｰﾃﾙ","","","","1600.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTQ2IiwiMTgiLCLmoITppIrjgqvjg4bjg7zjg4bjg6vvvIjntYzpvLvnlKjjg7vntYzohbjmoITppIrnlKjvvIkiLCI5Iiwi7720772y776W772z7722776D772w776D776ZIiwiMCIsIjAiLCIiLCIxIiwiMTYwMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIxNjMwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiMzAwMDUxMDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjUiLCIxNCIsIjAiLCIiLCIiLCIiLCLmoITppIrjgqvjg4bjg7zjg4bjg6vjg7vntYzpvLvnlKjjg7vntYzohbjmoITppIrnlKgiLCIwMDAi"
"710010147","栄養カテーテル（経鼻用・特殊型）","ｴｲﾖｳｶﾃｰﾃﾙ","","","","2110.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTQ3IiwiMTYiLCLmoITppIrjgqvjg4bjg7zjg4bjg6vvvIjntYzpvLvnlKjjg7vnibnmrorlnovvvIkiLCI5Iiwi7720772y776W772z7722776D772w776D776ZIiwiMCIsIjAiLCIiLCIxIiwiMjExMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIyMTEwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiMzAwMDUyMDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjUiLCIxNCIsIjAiLCIiLCIiLCIiLCLmoITppIrjgqvjg4bjg7zjg4bjg6vjg7vntYzpvLvnlKjjg7vnibnmrorlnosiLCIwMDAi"
"710010148","気管内チューブ（カフあり・カフ上部吸引機能あり）","ｷｶﾝﾅｲﾁｭｰﾌﾞ","","","","2610.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTQ4IiwiMjQiLCLmsJfnrqHlhoXjg4Hjg6Xjg7zjg5bvvIjjgqvjg5XjgYLjgorjg7vjgqvjg5XkuIrpg6jlkLjlvJXmqZ/og73jgYLjgorvvIkiLCIxMCIsIu+9t++9tu++ne++he+9su++ge+9re+9sO++jO++niIsIjAiLCIwIiwiIiwiMSIsIjI2MTAuMDAiLCIwIiwiMCIsIjAwIiwiMDAiLCIxIiwiMjYxMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjMwMDA1MzAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCI1IiwiMTUiLCIwIiwiIiwiIiwiIiwi5rCX566h5YaF44OB44Ol44O844OW44O744Kr44OV44GC44KK44O744Kr44OV5LiK6YOo5ZC45byV5qmf6IO944GC44KKIiwiMDAwIg=="
"710010149","気管内チューブ（カフあり・カフ上部吸引機能なし）","ｷｶﾝﾅｲﾁｭｰﾌﾞ","","","","569.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTQ5IiwiMjQiLCLmsJfnrqHlhoXjg4Hjg6Xjg7zjg5bvvIjjgqvjg5XjgYLjgorjg7vjgqvjg5XkuIrpg6jlkLjlvJXmqZ/og73jgarjgZfvvIkiLCIxMCIsIu+9t++9tu++ne++he+9su++ge+9re+9sO++jO++niIsIjAiLCIwIiwiIiwiMSIsIjU2OS4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCI1NjkuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCIzMDAwNTQwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiNSIsIjE1IiwiMCIsIiIsIiIsIiIsIuawl+euoeWGheODgeODpeODvOODluODu+OCq+ODleOBguOCiuODu+OCq+ODleS4iumDqOWQuOW8leapn+iDveOBquOBlyIsIjAwMCI="
"710010150","気管内チューブ（カフなし）","ｷｶﾝﾅｲﾁｭｰﾌﾞ","","","","606.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTUwIiwiMTMiLCLmsJfnrqHlhoXjg4Hjg6Xjg7zjg5bvvIjjgqvjg5XjgarjgZfvvIkiLCIxMCIsIu+9t++9tu++ne++he+9su++ge+9re+9sO++jO++niIsIjAiLCIwIiwiIiwiMSIsIjYwNi4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCI2MTYuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCIzMDAwNTUwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiNSIsIjE1IiwiMCIsIiIsIiIsIiIsIuawl+euoeWGheODgeODpeODvOODluODu+OCq+ODleOBquOBlyIsIjAwMCI="
"710010151","胃管カテーテル（シングルルーメン）","ｲｶﾝｶﾃｰﾃﾙ","","","","88.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTUxIiwiMTciLCLog4PnrqHjgqvjg4bjg7zjg4bjg6vvvIjjgrfjg7PjgrDjg6vjg6vjg7zjg6Hjg7PvvIkiLCI4Iiwi772y7722776d7722776D772w776D776ZIiwiMCIsIjAiLCIiLCIxIiwiODguMDAiLCIwIiwiMCIsIjAwIiwiMDAiLCIxIiwiODguMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCIzMDAwNTYwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiNSIsIjE2IiwiMCIsIiIsIiIsIiIsIuiDg+euoeOCq+ODhuODvOODhuODq+ODu+OCt+ODs+OCsOODq+ODq+ODvOODoeODsyIsIjAwMCI="
"710010152","胃管カテーテル（ダブルルーメン・標準型）","ｲｶﾝｶﾃｰﾃﾙ","","","","447.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTUyIiwiMjAiLCLog4PnrqHjgqvjg4bjg7zjg4bjg6vvvIjjg4Djg5bjg6vjg6vjg7zjg6Hjg7Pjg7vmqJnmupblnovvvIkiLCI4Iiwi772y7722776d7722776D772w776D776ZIiwiMCIsIjAiLCIiLCIxIiwiNDQ3LjAwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMSIsIjQ0Ny4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjMwMDA1NzAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCI1IiwiMTYiLCIwIiwiIiwiIiwiIiwi6IOD566h44Kr44OG44O844OG44Or44O744OA44OW44Or44Or44O844Oh44Oz44O75qiZ5rqW5Z6LIiwiMDAwIg=="
"710010153","胃管カテーテル（ダブルルーメン・特殊型）","ｲｶﾝｶﾃｰﾃﾙ","","","","1510.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTUzIiwiMjAiLCLog4PnrqHjgqvjg4bjg7zjg4bjg6vvvIjjg4Djg5bjg6vjg6vjg7zjg6Hjg7Pjg7vnibnmrorlnovvvIkiLCI4Iiwi772y7722776d7722776D772w776D776ZIiwiMCIsIjAiLCIiLCIxIiwiMTUxMC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIxNTEwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiIiwiMzAwMDU4MDAwIiwiMCIsIjIwMjQwNjAxIiwiMDAwMDAwMDAiLCI5OTk5OTk5OSIsIjUiLCIxNiIsIjAiLCIiLCIiLCIiLCLog4PnrqHjgqvjg4bjg7zjg4bjg6vjg7vjg4Djg5bjg6vjg6vjg7zjg6Hjg7Pjg7vnibnmrorlnosiLCIwMDAi"
"710010154","吸引留置カテーテル（能動吸引型・創部用・軟質型）","ｷｭｳｲﾝﾘｭｳﾁｶﾃｰﾃﾙ","","","","4360.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTU0IiwiMjQiLCLlkLjlvJXnlZnnva7jgqvjg4bjg7zjg4bjg6vvvIjog73li5XlkLjlvJXlnovjg7vlibXpg6jnlKjjg7vou5/os6rlnovvvIkiLCIxNCIsIu+9t++9re+9s++9su++ne++mO+9re+9s+++ge+9tu++g++9sO++g+++mSIsIjAiLCIwIiwiIiwiMSIsIjQzNjAuMDAiLCIwIiwiMCIsIjAwIiwiMDAiLCIxIiwiNDM4MC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjMwMDA1OTAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCI1IiwiMTciLCIwIiwiIiwiIiwiIiwi5ZC45byV55WZ572u44Kr44OG44O844OG44Or44O76IO95YuV5ZC45byV5Z6L44O75Ym16YOo55So77yI44OJ44Os44O844Oz44OB44Ol44O844OW77yJ44O76Luf6LOq5Z6LIiwiMDAwIg=="
"710010155","吸引留置カテーテル（能動吸引型・創部用・硬質型）","ｷｭｳｲﾝﾘｭｳﾁｶﾃｰﾃﾙ","","","","4060.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTU1IiwiMjQiLCLlkLjlvJXnlZnnva7jgqvjg4bjg7zjg4bjg6vvvIjog73li5XlkLjlvJXlnovjg7vlibXpg6jnlKjjg7vnoazos6rlnovvvIkiLCIxNCIsIu+9t++9re+9s++9su++ne++mO+9re+9s+++ge+9tu++g++9sO++g+++mSIsIjAiLCIwIiwiIiwiMSIsIjQwNjAuMDAiLCIwIiwiMCIsIjAwIiwiMDAiLCIxIiwiNDA2MC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIiIsIjMwMDA2MDAwMCIsIjAiLCIyMDI0MDYwMSIsIjAwMDAwMDAwIiwiOTk5OTk5OTkiLCI1IiwiMTciLCIwIiwiIiwiIiwiIiwi5ZC45byV55WZ572u44Kr44OG44O844OG44Or44O76IO95YuV5ZC45byV5Z6L44O75Ym16YOo55So77yI44OJ44Os44O844Oz44OB44Ol44O844OW77yJ44O756Gs6LOq5Z6LIiwiMDAwIg=="
"710010156","吸引留置カテーテル（受動吸引型・チューブドレーン・フィルム型）","ｷｭｳｲﾝﾘｭｳﾁｶﾃｰﾃﾙ","","","","264.00","","20240601","99999999","0","","","IjAiLCJUIiwiNzEwMDEwMTU2IiwiMzEiLCLlkLjlvJXnlZnnva7jgqvjg4bjg7zjg4bjg6vvvIjlj5fli5XlkLjlvJXlnovjg7vjg4Hjg6Xjg7zjg5bjg4njg6zjg7zjg7Pjg7vjg5XjgqPjg6vjg6DlnovvvIkiLCIxNCIsIu+9t++9re+9s++9su++ne++mO+9re+9s+++ge+9tu++g++9sO++g+++mSIsIjAiLCIwIiwiIiwiMSIsIjI2NC4wMCIsIjAiLCIwIiwiMDAiLCIwMCIsIjEiLCIyNjQuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIiLCIzMDAwNjEwMDAiLCIwIiwiMjAyNDA2MDEiLCIwMDAwMDAwMCIsIjk5OTk5OTk5IiwiNSIsIjE3IiwiMCIsIiIsIiIsIiIsIuWQuOW8leeVmee9ruOCq+ODhuODvOODhuODq+ODu+WPl+WLleWQuOW8leWei+ODu+ODleOCo+ODq+ODoOODu+ODgeODpeODvOODluODieODrOODvOODs+ODu+ODleOCo+ODq+ODoOWeiyIsIjAwMCI="
